,logFC,AveExpr,t,P.Value,adj.P.Val,B
GOLGA2,-0.327575479625762,7.08119468519761,-8.21794476863382,1.51243356912911e-13,8.38414261147659e-13,20.0079981863726
MXRA5,0.652026266617722,9.10930100736964,8.21578773883218,1.53065883519812e-13,8.48169502160829e-13,19.9961580780695
LOC220077,-0.113354108760935,5.18576219983092,-8.2132998684689,1.55195049913807e-13,8.59615204747994e-13,19.9825032318639
PHF20L1,0.241648280280217,6.16449395687166,8.21258015825613,1.5581645942618e-13,8.62703584246135e-13,19.9785533076152
TRMT1,0.244686763286416,5.99446295383643,8.21161977885855,1.56649517547788e-13,8.6696078200588e-13,19.9732827170601
NMI,0.425578170530435,8.25877612957843,8.21144597824193,1.56800748786082e-13,8.67442537799387e-13,19.9723289158693
CDH13,0.490283105981702,5.76248083050834,8.20943049797049,1.58565130672551e-13,8.76844411227302e-13,19.9612686393342
YWHAH,0.350236310479232,7.06240657724998,8.2088699181581,1.590593663608e-13,8.79217724485158e-13,19.9581925256016
PPP1R13L,-0.496838109880753,8.34478017542588,-8.20561147118434,1.61962624550278e-13,8.94899783645547e-13,19.9403135674453
DHCR7,0.781923798895719,7.51058319679679,8.20548737373803,1.62074229090749e-13,8.95150472481189e-13,19.9396326964912
TNIP2,0.282032397322844,8.09476032167377,8.20514435444623,1.62383114121563e-13,8.96490109212797e-13,19.9377507103512
IL10RB,-0.405763933609517,7.35495368031831,-8.20399317227611,1.63424021006892e-13,9.01868372359391e-13,19.9314349033675
GMFB,0.367843950705242,8.26995510725116,8.20096253693256,1.66196140615953e-13,9.16792179765146e-13,19.9148091303821
IARS,0.313085763738549,9.70118230000631,8.19781994179253,1.69119999776913e-13,9.32540512845769e-13,19.8975713056604
PIK3CA,0.391098255089981,6.52197824598177,8.19728818556244,1.69619773161098e-13,9.34914859001726e-13,19.8946547225444
AGA,-0.554302028886083,7.05027850036285,-8.19630281716757,1.70549756698021e-13,9.39657546585305e-13,19.8892503276919
TAF11,0.266005666871419,6.87334985604416,8.19565374090561,1.71165115087459e-13,9.42663622822742e-13,19.8856904931974
C8orf33,0.457162030613303,6.73110968384285,8.1950364236045,1.7175241018194e-13,9.455127591075e-13,19.8823049263187
GOLT1B,0.557782814911632,7.24889389766553,8.19348394349174,1.73238248911728e-13,9.53304126238601e-13,19.8737909995049
IFITM2,0.508618398972559,10.3311403059293,8.19263354311573,1.74057550026606e-13,9.57422787386887e-13,19.8691275619082
TIMM9,0.34491053582013,8.03041930811301,8.19239923104396,1.74283968767366e-13,9.58278209068734e-13,19.8678426663052
CDK19,-0.279919964172416,6.52198633708844,-8.19051250380019,1.76117830950337e-13,9.67967663803906e-13,19.8574968771665
GPN3,0.305183594121257,7.384490867922,8.1885815792118,1.78014496518699e-13,9.77994276605778e-13,19.8469095537968
CCT7,0.297611174866885,9.55180326656784,8.18847543981012,1.78119338986677e-13,9.7817263974195e-13,19.8463276120128
HIST1H4J,0.536685787699855,7.12016696076981,8.18667156423668,1.79910580022204e-13,9.87295945908383e-13,19.8364376952763
MYD88,-0.323123310323602,9.58091702598652,-8.18665536984054,1.79926741751561e-13,9.87295945908383e-13,19.8363489112664
AIM2,1.00687124088261,6.85403196937752,8.18385595477546,1.82742289252613e-13,1.00233848995498e-12,19.8210023021423
SLC25A37,0.369545904208302,5.61813884669451,8.18341373194182,1.83191045166093e-13,1.00439228211754e-12,19.8185781623415
KRT36,-0.217039723769458,4.65178393628273,-8.18240018973538,1.84223693870383e-13,1.0096444536327e-12,19.8130223768559
KLF5,-0.504148134858301,9.56332708392338,-8.17913528580672,1.87589613309549e-13,1.02767475633504e-12,19.7951271919721
SEMA3F,-0.280081789384051,7.18054859076552,-8.17851200737382,1.88239084572131e-13,1.03081492220112e-12,19.791711226582
SLC12A7,0.390837416292662,8.86442104295635,8.17459986447419,1.92366939290432e-13,1.05299278432976e-12,19.7702721598658
MAGEA12,1.74037894861149,5.16127178154343,8.17180985537096,1.9536558477734e-13,1.0689740397837e-12,19.7549846299482
STAM2,-0.19691165164756,6.00488585611174,-8.17083910099353,1.96419781051902e-13,1.07430730105887e-12,19.7496659035441
PBX3,-0.44873500597117,7.79011523847538,-8.16975272126353,1.97606241456259e-13,1.08035936621414e-12,19.7437139208405
ATAD5,0.271211075409347,5.48874508635231,8.16777767499151,1.99781496354682e-13,1.09181032075759e-12,19.7328938513179
CLDN5,-0.472364481832632,7.02924406038468,-8.16756125273329,2.00021298117905e-13,1.09267899921726e-12,19.7317082594858
SLC25A3,-0.237421365971196,10.8068398247778,-8.16724571088819,2.00371439406039e-13,1.09414949639297e-12,19.729979695345
KIF13B,-0.449278530913375,6.97911891945359,-8.1643087338393,2.03659799214841e-13,1.11165677963998e-12,19.7138917670667
C1QA,0.549697915434078,7.39604955914527,8.16390204250069,2.04119352158359e-13,1.11371539944296e-12,19.7116641799708
TIMM8B,-0.318598742576076,10.1048608213637,-8.16306605673654,2.05067235772818e-13,1.11843571084327e-12,19.7070853178026
PNPLA4,-0.355664107567393,6.57825070146657,-8.16156892650632,2.06775696216373e-13,1.12729872301908e-12,19.6988856274061
TNS4,0.391840430801332,6.83169597509045,8.1604682711345,2.0804072578291e-13,1.13373806812743e-12,19.6928577273166
NOC4L,0.274541240862992,6.87163911416866,8.15912840308049,2.09591069907439e-13,1.141492597157e-12,19.6855201122581
MPG,0.246983516096891,7.19843314495807,8.15909264429812,2.0963260274833e-13,1.141492597157e-12,19.6853242894276
ZNF232,0.405825615744902,6.89608443432933,8.15692256199464,2.12168452229002e-13,1.15483553438379e-12,19.673440988661
PGAP3,-0.330810160169912,7.38859113111318,-8.15671521043429,2.12412341519386e-13,1.15569758278361e-12,19.6723055937792
COMMD8,-0.377332242896512,8.93173086522918,-8.15646823048265,2.12703205523497e-13,1.15681441555335e-12,19.6709532183822
ITGB1,0.126843563443866,5.31261029339474,8.15626289811046,2.12945322988974e-13,1.15766534199356e-12,19.6698289009665
ADPGK,0.39364298169195,8.13954298592357,8.15552745925307,2.13814762885439e-13,1.16192461616273e-12,19.6658020118826
BTF3P12 /// BTF3P12,-0.209165791199793,5.1856660995369,-8.15499261007019,2.14449277876679e-13,1.16490433701902e-12,19.6628735264861
STK19,-0.237885016430011,7.61610729017936,-8.15109579457778,2.19129031389476e-13,1.18984686991915e-12,19.6415390556606
HCRT,-0.207907121310429,4.44976008818456,-8.15034104019493,2.20047083885924e-13,1.19435194326034e-12,19.6374072871748
PITPNA,-0.295729205453023,8.30759559304921,-8.15025276175263,2.20154711383379e-13,1.19445641282472e-12,19.6369240309752
SENP2,0.344367965175277,6.88269122230314,8.14874249141967,2.22004124556902e-13,1.20400712013906e-12,19.6286567419679
APOM,-0.211694648099469,5.80395815454853,-8.14747292881453,2.23570707252565e-13,1.21201689070133e-12,19.6217074974197
NUP37,0.372635033927825,8.02596282314796,8.14587432341884,2.25558937194292e-13,1.22230514682472e-12,19.6129576801649
PELI1,-0.645315931436684,8.78432381014829,-8.14378834488759,2.28179753342791e-13,1.23601177011135e-12,19.6015411423622
CSHL1,-0.116859459086664,4.67562413909125,-8.14074696910986,2.320552054811e-13,1.25650084217831e-12,19.5848974941518
CCL20,1.63613845506038,7.56519386777762,8.14051362310413,2.32355230789878e-13,1.25762152347825e-12,19.5836206163881
RTFDC1,0.26011201752514,7.65127187948489,8.13989889042807,2.33147470502542e-13,1.26140434901595e-12,19.5802568361943
RAB27A,-0.432896411995206,7.56466751523845,-8.13974901168209,2.33341033841816e-13,1.26165445705605e-12,19.5794367217327
CDH19,-0.547150584059827,4.75610500453974,-8.13971854293703,2.33380402711071e-13,1.26165445705605e-12,19.5792700018635
CHD3,0.27248830323032,7.55272303303974,8.13950911720688,2.33651181638234e-13,1.26261324263924e-12,19.5781240650548
IL2,-0.119925411353873,3.42463649521793,-8.13696829793527,2.36961316548445e-13,1.27998888615197e-12,19.5642219907591
HIF1A,0.33960421139296,11.3979677232339,8.13622060145107,2.37944240873998e-13,1.28478482437558e-12,19.5601312543331
PDCD5,0.376830615332427,6.73158354114965,8.13608856622072,2.38118234968545e-13,1.28521084089452e-12,19.5594088870875
C10orf76,-0.284638255730482,6.51119341571613,-8.13393085413366,2.4097960562253e-13,1.30013547704131e-12,19.5476045654776
YARS2,0.342189063296797,6.56760490769715,8.13238169043711,2.43055004516006e-13,1.31080941182515e-12,19.5391301187617
TMOD1,-0.403931879468895,6.36609242681808,-8.1317808164627,2.43864758108216e-13,1.31465185713305e-12,19.5358432830639
BRD2,0.269329294722291,8.7922478719599,8.13012518465144,2.46109817458597e-13,1.32622575077868e-12,19.5267872510631
JMJD7-PLA2G4B /// PLA2G4B,-0.382165060278004,8.03112742925687,-8.12854295841341,2.48274513305725e-13,1.33735753181621e-12,19.5181333194713
TFB2M,0.353134081224479,6.62059758738871,8.12840294082689,2.48466984137791e-13,1.33786107196105e-12,19.517367525638
ZKSCAN5,0.21901291411582,5.58026562653955,8.12677715849312,2.50712692959206e-13,1.34941539041962e-12,19.5084760124548
ACTR3B,0.266100458681637,5.1068684260601,8.12529087984359,2.52783333706488e-13,1.36001861267643e-12,19.5003479823711
MAGI1,-0.20827213145994,5.49934130310805,-8.12227270022608,2.57040574368407e-13,1.38237300540749e-12,19.4838439802269
SLC25A22,0.23882974662416,6.55729205435113,8.1209415187251,2.58940802422942e-13,1.39203856195149e-12,19.4765654789545
HECTD4,-0.266996157313058,6.67240962372831,-8.12027823078693,2.59892829524867e-13,1.39660103023005e-12,19.4729389707771
FAM114A2,-0.284753799777088,6.7054446135466,-8.11963466026122,2.60819877958713e-13,1.40102569579174e-12,19.4694203632693
DARS2,0.3606255969553,6.41896400602929,8.11746674708339,2.63966933708283e-13,1.41736714702719e-12,19.4575683811272
RAB31,0.70650477899293,9.28164187750154,8.11579551749039,2.66418689475187e-13,1.42987823703237e-12,19.4484325035232
SNRNP40,0.354828789421224,7.30258224400297,8.11573454359159,2.66508566709918e-13,1.42987823703237e-12,19.4480991981281
GPRIN2,-0.223219615592082,6.63302547242817,-8.11466669711745,2.68087491988331e-13,1.43777875167552e-12,19.442262101133
EMC6,0.282201784559016,8.36138593872251,8.11072129683718,2.74002166323616e-13,1.46891680994196e-12,19.4206978963107
RHEB,0.175868235482719,6.56189784975496,8.10985760267965,2.75314145157213e-13,1.47536505622511e-12,19.4159777173305
ITGA8,-0.686463376149008,6.14574957602255,-8.10217103807373,2.87268493608406e-13,1.53881636588094e-12,19.3739773985268
VBP1,0.381311601567833,9.39250039191332,8.09985530780102,2.90969985145203e-13,1.55802668353305e-12,19.3613266369533
PEA15,-0.344141721433151,9.05080944612372,-8.0986020014665,2.92992995863378e-13,1.56823775805685e-12,19.3544803800647
BCL2L2,-0.324793546727818,8.18552029187429,-8.09548750112235,2.98080908174732e-13,1.59483906333393e-12,19.3374688165487
ATP13A2,0.390750169602815,6.13464733905675,8.08842660003668,3.09942938057434e-13,1.65764891485802e-12,19.2989101168177
DAXX,0.202174704989786,7.28038854049767,8.08800134332592,3.10672131434895e-13,1.66089155709755e-12,19.2965882117524
ST6GALNAC2,0.585602014482056,7.79640964215279,8.08683660398797,3.12678058612745e-13,1.67095451251532e-12,19.2902289403545
RYK,0.330205971363553,7.4838061365275,8.08261543374831,3.20056153048509e-13,1.70970707843897e-12,19.2671847337791
PHKG2,0.198276150242297,6.1725495750663,8.08061323465626,3.23615938964492e-13,1.72804006918416e-12,19.2562557789088
STC1,0.619330985737701,6.09609481994523,8.07897871078767,3.26551144082877e-13,1.74302476788313e-12,19.2473344615638
ARPC3,-0.328128114670154,10.2547651224932,-8.07566867293986,3.32576365189996e-13,1.77448463306072e-12,19.2292700058145
JADE2,0.437353380146024,6.27124036917604,8.07477389886953,3.34223976857317e-13,1.78257184184161e-12,19.2243872351055
ARL8B,-0.314788733243738,9.90540867639868,-8.06958591173712,3.43937946873983e-13,1.8336573380678e-12,19.196080136175
RP4-710M16.1,-0.3180734966066,7.67515882065134,-8.06801916931054,3.46926242291617e-13,1.84885968634511e-12,19.187532789912
MPV17,0.339543386693151,7.66823319034248,8.06769454513818,3.47548624121076e-13,1.85144645447235e-12,19.1857618780257
TBC1D10B,0.24226808306562,7.86981536903241,8.06509876772762,3.52565382687747e-13,1.87743150000981e-12,19.1716021028311
IGF2BP3,0.977389562516073,5.4994126387935,8.06498622602813,3.52784506251746e-13,1.87785844899265e-12,19.1709882317796
MAPKAPK5-AS1,0.192739139817795,5.76302599659724,8.06292501216396,3.56821778706495e-13,1.89860092095208e-12,19.1597456390211
PTMA,0.215886657431073,11.1141728438857,8.05931271016174,3.64008082744864e-13,1.93607604812941e-12,19.1400452613339
SERPINB3,-1.4324676493234,10.3197895942172,-8.05841590260203,3.65814340332224e-13,1.944917706369e-12,19.1351548244566
CSTA,-0.681643211015487,13.1659885247747,-8.05571991115838,3.7129808458907e-13,1.97329674133751e-12,19.1204542832314
ACKR3,0.918511449385736,7.53059387372644,8.05553611454016,3.71674891172525e-13,1.97452285935404e-12,19.119452150152
MRPL39,-0.344526869326483,7.18092183416279,-8.05396223015663,3.74917138761064e-13,1.99096468776258e-12,19.1108710245504
IL36G,1.59004933519818,7.1908921169695,8.05353746155439,3.7579697565258e-13,1.99485315237416e-12,19.1085552027949
GALNT7,-0.661638121103882,8.16528084165597,-8.05105622001655,3.80977561824166e-13,2.02155938282434e-12,19.0950284191776
USP53,-0.326612805877435,4.51017843332662,-8.04482383374983,3.94304976445992e-13,2.09145673338602e-12,19.0610582173343
TARBP2,0.23301766111229,7.12898383953102,8.04438296774703,3.95265069342773e-13,2.09572672113283e-12,19.0586555829203
RP3-334F4.1,-0.281881054373762,7.00828167550959,-8.0433387446034,3.97548387194399e-13,2.10700645213031e-12,19.0529649518167
TCF4,0.447174574007444,8.04779313768852,8.04034594723484,4.04165290072210e-13,2.14123633685846e-12,19.036656736163
IKBKAP,0.275827219266049,5.72101512861193,8.03975717622835,4.05479841197049e-13,2.14735895524221e-12,19.0334486810278
HN1,0.437344198234198,9.19894462224356,8.03858340140995,4.08113210925619e-13,2.16045830225607e-12,19.0270533417538
CYP11A1,-0.575697851953765,5.18932505316805,-8.03797750441246,4.09479180468899e-13,2.16684069069584e-12,19.0237522254444
NAT10,0.313292805269635,8.04780013077129,8.03446467451954,4.17488615496301e-13,2.20760654358758e-12,19.0046149417996
PRUNE,0.206301500382481,6.32078988607826,8.0344555565343,4.17509606023666e-13,2.20760654358758e-12,19.0045652724109
DUSP6,0.689688028690188,8.20874071233441,8.03066697650741,4.26322578099126e-13,2.25332406844336e-12,18.9839290351377
MARCH7,-0.277578682900148,7.19861485691375,-8.02902013432597,4.30210801906966e-13,2.27298631265545e-12,18.9749598161062
DCP1A,-0.250644695001152,7.36102859374095,-8.02772682121602,4.33288997649917e-13,2.28835513999165e-12,18.9679164786462
SPTLC2,-0.337583286761151,6.36500139453368,-8.02563577433891,4.38312182834378e-13,2.31398013711196e-12,18.9565295518925
CRADD,-0.313008113562034,6.56784253059081,-8.02361962973196,4.43210160950843e-13,2.33856577467433e-12,18.9455514944245
LAMP5,0.573432744704907,5.92156669282298,8.02357661761054,4.43315243412181e-13,2.33856577467433e-12,18.945317300755
ITGAX,0.248084315785191,5.91889608702148,8.0231518115689,4.44354411815625e-13,2.34313299870783e-12,18.943004327911
AKIP1 /// NUAK2,-0.631447707422018,8.54446766139902,-8.02279804122152,4.45221656409513e-13,2.34679043930365e-12,18.9410781611321
C1D,0.358571573083589,7.34247827262828,8.02254996079164,4.45830811162312e-13,2.34908515121195e-12,18.9397274600331
POR,0.362839181445804,7.54133166140623,8.02241898871325,4.46152743150846e-13,2.34986528592505e-12,18.9390143741013
EFNA5,-0.257699841973369,6.00678572331154,-8.02063600017279,4.5055838659029e-13,2.37214514794225e-12,18.9293071841852
C2orf47,0.341405333346269,8.08250536910967,8.0162740344461,4.61519401769544e-13,2.42890759926611e-12,18.9055623676247
PDYN,-0.195689117731107,4.61763491986019,-8.0131827002079,4.69447361024741e-13,2.4696695540091e-12,18.8887371148459
PPP2R2A,-0.350786199484426,8.78849549636024,-8.01081339201758,4.75615005851011e-13,2.50114272532156e-12,18.8758431897234
MACF1,0.327607036961786,7.91303700603017,8.00930598923411,4.79580783943105e-13,2.52101683974759e-12,18.8676405069842
POLE,0.256097725112217,6.82686483642876,8.00918456961133,4.79901647697493e-13,2.52172269386921e-12,18.8669798136402
DNAJC10,0.354009210639917,6.02805418008665,8.00753229660641,4.84289185453743e-13,2.54378870633787e-12,18.8579894777149
RETSAT,-0.429363535728925,7.74584376871535,-8.00516575154677,4.90642881315297e-13,2.57616104933032e-12,18.8451137885387
SEC22A,0.259348986815422,5.62897844091033,8.00469176172982,4.91925358744861e-13,2.58189173725701e-12,18.8425351079328
IGF2R,0.393642775925829,7.95357784243415,8.00210848499817,4.98973654341349e-13,2.61786837671713e-12,18.8284820700939
P2RX1,-0.35594267685315,6.7362138460997,-8.00155434517621,5.00498595219019e-13,2.6248500249845e-12,18.8254677553203
SEL1L3,0.541078710985315,6.66923957857146,7.99974922909577,5.05498255025512e-13,2.65004224851427e-12,18.8156491055447
VCAM1,0.666354527463092,7.29470854217629,7.99829482448894,5.09562578636551e-13,2.67031339677122e-12,18.8077386658365
EPHB6,-0.422513183940267,6.52440352161318,-7.99508242196361,5.1865491253807e-13,2.71690741974884e-12,18.7902683580383
MTHFD1,0.384042640327865,8.67993997300823,7.99005879710949,5.33197533559827e-13,2.79200490742389e-12,18.762952889803
MROH7,-0.208771233379749,5.31266308128705,-7.98887845310851,5.36672744379883e-13,2.80911391955621e-12,18.7565357671134
NFS1,0.334261976315075,6.68169135057625,7.98878460910862,5.3695000601905e-13,2.80947709304973e-12,18.7560255841139
COPG1,0.372832818670999,7.41303372313912,7.98790408382949,5.39558448690392e-13,2.82203267571619e-12,18.7512387110301
GRWD1,0.244850053971398,7.33357685212196,7.98462418465927,5.49385880722927e-13,2.87232115201948e-12,18.7334095680944
FLOT1,0.162138379046295,7.57907637974707,7.9836378168103,5.52375893417729e-13,2.88683689077363e-12,18.7280482976027
MBOAT2,-0.413445897732485,8.31846581827552,-7.98320246781259,5.53700714735114e-13,2.89264211814653e-12,18.725682091153
