"","ME9","ME5","ME12","ME2","ME4","ME6","ME11","ME10","ME1","ME13","ME7","ME3","ME8","ME0"
"CAMKMT",0.147738575668145,0.0236589819089961,-0.0423476131439184,0.0971335864770371,0.144457646302482,0.0301426107681771,-0.125754564562013,-0.0911145275030325,-0.163146751752364,0.0215755150535828,-0.185362839918727,-0.112267490383138,-0.155299956777401,0.0845467190325586
"CAMKV",0.184422339670894,0.227625860290256,0.192059341265656,0.334910261707548,0.340681770694355,0.0298236019396094,-0.242193909857924,-0.299944440965445,-0.377222322842923,-0.418506842619616,-0.197688315766217,-0.306839725027172,-0.160009402321479,0.464027925982477
"CAMLG",0.116584292989113,0.106532133184131,0.203774359930077,0.369432921612611,0.370972195793206,-0.133242112148641,-0.152503700714481,-0.0872785635285033,-0.352588093377774,-0.258232784308739,-0.286664722667926,-0.263643762670359,-0.0761739289539492,0.307808539601888
"CAMP",0.185984681915244,-0.00321225972235686,0.00355688729541827,-0.0178809821524851,-0.0514047305627058,0.178290365180633,-0.198849083498735,-0.207237343251501,-0.0986651060928675,-0.0195801524064964,0.106582996778782,0.184217694237168,-0.0852648335356591,0.1965254485642
"CAMSAP1",0.328499843524701,0.145515488303501,0.284807975584103,0.572564687784939,0.55636337597345,-0.0232766531419307,-0.454409641026811,-0.477212268244145,-0.760204862936321,-0.52518952314317,-0.462126761034923,-0.387567182846745,-0.537466073585795,0.671676185223165
"CAMSAP2",-0.32438419688351,-0.234023593990524,-0.305371462989767,-0.653327244247558,-0.64305714129764,-0.141015414425364,0.376775340060355,0.55905967276956,0.753290740385069,0.545215416676368,0.271922396316413,0.385549841478161,0.421622865793135,-0.726010005772402
"CAMTA1",-0.119051233648544,-0.039890193514437,-0.0230751483746599,-0.194374482366729,-0.308729927839313,-0.142333049078191,0.159375301149544,0.164404163800687,0.302071207944102,0.0968434442602528,0.125869644212178,0.139638566353388,0.271151259611917,-0.277940550175954
"CAMTA2",0.147408106774428,0.0879422785618807,0.0252795176175739,0.0646200299883827,0.0940303510034701,0.124650353553791,-0.163850996987269,-0.14869120050582,-0.132551900177861,-0.0207633807083444,-0.0872066601434166,-0.0737140271828574,-0.0895130988106209,0.122760960543598
"CAND1",-0.379070727624599,-0.23256597211273,-0.215834866818044,-0.426746563849629,-0.318144904190868,-0.178430325264517,0.359244515216167,0.581401267835081,0.561389426298123,0.47468858820996,0.11794695849091,0.241530116171243,0.343788006045101,-0.624839386876785
"CAND2",0.182834950179607,0.0460539323066232,0.167669891121887,0.393084538612541,0.22501985305405,0.00276200501372155,-0.10956825550932,-0.330254028149814,-0.345945426311224,-0.273024029927712,-0.0855030573820113,-0.253855078366257,-0.231315162063984,0.336407874383905
"CANT1",0.206555316720942,0.173811938627958,0.194818077863614,0.32910913635635,0.290821608724154,-0.0340942559647052,-0.466168268740167,-0.338484550330396,-0.518805152485862,-0.31337219072465,-0.337842938469903,-0.219727408421192,-0.337850741560404,0.476951381233275
"CANX",-0.285939613565331,-0.162708875689011,-0.17500330459189,-0.41699865310076,-0.419903319548808,-0.127004173961106,0.330016255614756,0.427044337275815,0.542102121667634,0.442247568497967,0.332512272214832,0.304810529757412,0.343822857035978,-0.541541956118941
"CAP1",-0.0357369307864434,-0.130129804624223,-0.15582486080152,-0.218535893632083,-0.225175842544352,0.0200915128629466,-0.0588716448244995,-0.0411262909800025,0.162508089224671,0.136867994975343,-0.00454724395169762,0.184036556779875,0.0719414263253109,-0.168916805889992
"CAP2",0.258497001816152,0.227403681414452,0.328555041504151,0.686549150483893,0.429373144402943,-0.0678552692611227,-0.492199148160487,-0.481622398932878,-0.633983029773309,-0.442876121643524,-0.456296477664702,-0.480711597566414,-0.499806213996451,0.593738548209354
"CAPG",0.102988755136915,0.0357397432215503,-0.0198216117792687,0.013553007414305,0.254344792515493,-0.0252620210683893,-0.0726714237058488,-0.131781784036241,-0.265525123111267,-0.152237124892462,-0.119140441359663,0.140209414994601,-0.0766793447055917,0.24540870140596
"CAPN1",0.375087141145888,0.167010646818648,0.128455994630223,0.324339040058615,0.317077782238164,0.14734982413406,-0.385631990384579,-0.581375162058681,-0.611073963367582,-0.462877022460793,-0.155766263997765,-0.151749966588713,-0.347629129523774,0.622334577909057
"CAPN10",0.28901491289616,0.30558695472091,0.0933639515740994,0.348424499750716,0.379636810272222,0.155068233970637,-0.202927356352072,-0.375498999441229,-0.488194718528494,-0.277310135683539,-0.196209652577351,-0.142128654619833,-0.29657622010574,0.505904949376427
"CAPN11",0.258463734722553,0.186531060094653,0.145771337622213,0.243401673111454,0.226589910467135,0.0805526879535414,-0.177868231592808,-0.261518586204136,-0.328554712618999,-0.252510525605985,-0.0477830651549693,-0.158404366067794,-0.17699681162932,0.357952408069337
"CAPN15",-0.030673591338179,-0.0687713268666593,-0.111119263777786,-0.249530624907898,-0.235563733381839,-0.0295022874047631,-0.153067035978525,0.0497980648402814,0.201954863797781,0.221086380368153,-0.0032116044013471,0.204855312984047,0.0739843026764077,-0.213988729738279
"CAPN2",0.246881600157136,0.40935401987045,0.292451318308123,0.490757794838189,0.402911304591151,-0.0965261167509385,-0.514111696796797,-0.481909197055349,-0.627122385280916,-0.523425683775359,-0.399492573511381,-0.367723939848073,-0.463519348842068,0.60955633427205
"CAPN3",0.211133499095959,0.074062425758044,0.140432252618187,0.256039270521699,0.324869175526781,0.0905794354352448,-0.122181463740524,-0.323480105741925,-0.368726642712858,-0.211585931496457,-0.124860682157893,-0.360934735369347,-0.430561947701292,0.296414714340352
"CAPN5",0.392163264678676,0.294055962221266,0.297371875806928,0.694392862854969,0.6279454051216,0.0873543585279306,-0.515311436968107,-0.595297754509408,-0.873657568940757,-0.621509102430088,-0.388602309667619,-0.482386864423685,-0.556416813562706,0.813037684989195
"CAPN6",0.255952414491008,0.403957651448584,0.289080297673705,0.503573098264886,0.397112072476938,-0.0968762564536439,-0.319204863931024,-0.266045545022032,-0.42283200911776,-0.261685916728605,-0.372462818185253,-0.434089152131178,-0.384551489917964,0.386629956209044
"CAPN7",0.198460233957341,0.254465087742114,0.230375517799341,0.541873612214365,0.635083637406471,0.0444019965700385,-0.301697809952728,-0.296304987320184,-0.638397699274027,-0.439942155208955,-0.294205919849629,-0.422201863170198,-0.460776309265434,0.552000555004659
"CAPN9",0.0199031569515679,0.793155182804723,0.375493836984029,0.242861949597745,0.200247612371719,-0.15172426256371,-0.143185802750198,-0.118035605156664,-0.213625661986668,-0.172916638793471,-0.202758697703662,-0.230365985186703,-0.193388131278397,0.258672551744405
"CAPNS1",0.395845154604382,0.220250985670234,0.332499930030474,0.589122319971099,0.514299648673969,-0.0166375751934771,-0.522166202394898,-0.542520778696369,-0.782249624854618,-0.602274993066349,-0.385143645832983,-0.411336433042355,-0.526646781523518,0.743728659815525
"CAPRIN1",-0.228748848661497,-0.0935861648391263,-0.0597140290174175,-0.144273110925651,-0.16210391854424,-0.121479327185458,0.369033172915462,0.202929426434909,0.274823666746083,0.190518308509237,0.000153432847743748,0.046723319288769,0.0718767945300728,-0.305391968899633
"CAPRIN2",-0.33561219320031,-0.145960983024139,-0.0910471851760971,-0.220798041715549,-0.255248746006349,-0.0367907239577394,0.422749511419232,0.464863932613402,0.489592945402373,0.355222715162536,0.173786927259885,-0.0494660990085535,0.255149306941883,-0.524290147012194
"CAPZA1",0.160182835162764,-0.112660540986719,-0.0189899684525017,0.153411963021935,0.24052518377082,0.0469182665478799,-0.192122722423194,-0.291036947239701,-0.318535376595305,-0.260855028689852,-0.25990869047608,-0.101951320654857,-0.263402147770229,0.292044765794199
"CAPZA2",0.162531914542001,0.13870417634552,0.0831660963156311,0.261219837296436,0.249658231645312,0.0750755582924848,-0.240731668045031,-0.242776376255822,-0.313110791210043,-0.180033619437889,-0.140087773113088,-0.162455113365873,-0.358727681125795,0.258588939247089
"CAPZB",0.32514279125992,0.154659188892792,0.0465207822747733,0.320713971146188,0.333675749746007,0.0574834815859708,-0.442133238296486,-0.491175037445964,-0.630281252390753,-0.473052285600563,-0.337847529566768,-0.136413311544542,-0.325234363498728,0.600319678982149
"CARD10",-0.0830861512811404,0.0249361739127194,-0.121819210223124,-0.344193373360418,-0.289038485465157,-0.0190192492255662,0.0892315209392711,0.189065686746901,0.373671306246038,0.172683485820666,0.186879631699715,0.166131513401275,0.179822382894713,-0.294019960059536
"CARD14",0.478776240455873,0.229970875463881,0.231592264396366,0.461692214230327,0.475086846086076,0.0489032333406902,-0.473759072387355,-0.493386217770919,-0.737712940153775,-0.488395153773916,-0.297305607102642,-0.297404657077262,-0.457087733426249,0.730185141213728
"CARD8",-0.0521162566870388,-0.175580538664701,-0.237743186366748,-0.112845603164561,-0.151298267341323,0.217616220394722,0.0478961943032277,0.0259245078700886,0.114597180866928,0.0778091546865334,0.188819138628437,0.254686410712862,0.155376649996819,-0.0808635221491565
"CARD9 /// DNLZ",0.149640697319601,0.0106918038899152,0.011676628560512,0.0435120835548972,0.0874497934905826,0.00221609744054124,-0.0318848051478008,-0.199144353919183,-0.193497992326379,-0.0672449647812857,-0.0784376715943313,0.141851450314346,0.00139792378768483,0.179432276049812
"CARF",0.0620097155575793,0.0780451446470989,0.0616921040995015,0.313844331774998,0.315614538347096,0.00411368599185353,-0.0611146103348271,-0.183257710325504,-0.256053159843519,-0.0817803535515073,-0.12780309324717,-0.157046550442989,-0.166242668858897,0.172896968572922
"CARHSP1",0.408879334957603,0.248000178414711,0.184212586674057,0.436434633319545,0.465108291228048,0.104441835219733,-0.538758591693382,-0.592307363663257,-0.721810990249998,-0.471583022177066,-0.293750942818773,-0.235947328686992,-0.460699349950422,0.705686005249766
"CARKD",0.081939958593585,0.144812503530475,0.16510920325829,0.212786069606671,0.169979393290667,-0.0419843828837858,-0.0670573801611386,-0.00401115292150241,-0.204508694221642,-0.238356048690163,-0.0587281759442484,-0.248217227194601,-0.2172950515327,0.213405066888914
"CARM1",-0.152596199092295,-0.26804054138073,-0.288820942401356,-0.423639198731133,-0.475167824590066,-0.0377858121101773,0.211042769712322,0.282657289925551,0.51118695386943,0.364877494612802,0.23408082976141,0.237110239803795,0.222652771637563,-0.516945638631209
"CARS",-0.0227565242766091,-0.0546194326208796,-0.107395178647416,-0.254680937257177,-0.289120208773428,-0.0709468034853802,0.07126685481388,0.113307741336039,0.275846414397629,0.218899166972706,0.0599966530266536,0.180834043966753,0.183450087898033,-0.290683670880627
"CARS2",0.000408782211416677,0.0580812516098345,-0.0593414016895056,-0.00906474986806781,0.0231731393177265,-0.058483529263899,0.185866948518475,0.0651200366618487,0.033984784936883,0.0308112200907706,-0.0632856990126014,0.0119017427831796,-0.0343241928153649,-0.012863864810028
"CARTPT",0.173263201777841,0.125777611130793,0.101360126789005,-0.00217227827015321,0.0164096977302829,0.116941858370164,-0.213397311258082,-0.194780763982195,-0.14337260685773,-0.0762099903675268,4.07512870769239e-05,0.108336109375775,-0.103530767305183,0.164666698025336
"CASC1",0.00984552860652928,0.0468911658430124,0.163634134646735,0.0835877280388757,0.0531855540605599,-0.0149834412114936,-0.0899622381294601,-0.105085329686561,-0.0952241919622152,-0.157467798514033,0.00131503939745521,-0.0417436242807334,-0.0400217968877034,0.123862431208841
"CASC3 /// MIR6866",0.0187411304687331,-0.0327100851865223,0.123211485753345,0.0291904777633167,-0.0890984358070598,-0.015518378625796,-0.0563680994489119,0.106213000100635,0.17449748289584,0.183937797833259,0.00278580542741756,-0.02738766709944,0.00750603932550161,-0.183848003769382
"CASC5",0.168765772569402,-0.0638581540460492,-0.321465687284907,-0.45481778678531,-0.30384964181047,0.283458870625924,-0.0263760815290628,-0.0276388237126954,0.17503717698179,0.15799893018864,0.276298148503597,0.407673678087716,0.134422419649684,-0.103581275308905
"CASD1",-0.104465062304272,-0.0479103499631426,0.0826054762719257,-0.149512188334896,-0.307437472226726,0.0170313873740723,0.178716570499536,0.187448854335318,0.275074871703918,0.0658210531565726,0.149238526401593,0.162039529553972,0.131294466385476,-0.238628534730259
"CASK",-0.316996645340951,-0.313345012345125,-0.29833814367263,-0.584223579479193,-0.600755747789283,-0.0141297703899689,0.351834578212885,0.496753889602971,0.714906651289681,0.549135135676334,0.322235858849308,0.299609128946938,0.394034705898507,-0.690535947345582
"CASKIN2",0.100787581377955,-0.0209267861346548,-0.0324732116111533,-0.0242669688515414,-0.128936304678369,0.0298053999564735,-0.158269878977158,-0.0943568005755795,0.00981233003114964,-0.043634884242246,-0.0539407000692935,0.133109081209982,0.0711344261354098,0.0448674822126078
"CASP1",-0.0212518159438395,-0.0109866835926996,-0.121605583553936,0.035960885658583,0.233704504973696,-0.0276674836402825,0.161158736458308,0.0910865031863089,-0.177757788379705,-0.121495873848105,-0.103368197399277,0.0150101236504608,-0.135317536325723,0.140934713506667
"CASP10",0.324156915599208,0.24410663303994,0.267847780949914,0.523634909400023,0.434574478903927,0.129692426336079,-0.363834138364693,-0.508595768497003,-0.668227444343834,-0.53675563978059,-0.203082284250309,-0.328879373029123,-0.449261309007267,0.687331268059891
"CASP2",-0.299845473127365,-0.246538179783369,-0.199706219711086,-0.458032991121758,-0.381220980849338,0.0332217494606036,0.186489769028119,0.300751217695049,0.484816124161869,0.259865983073603,0.268501587446401,0.312000084803474,0.339296829024775,-0.414758526851082
"CASP3",0.105972825702924,0.0877404180164982,-0.00727769482511312,0.112505427352135,0.0600529663995993,-0.0531073586880899,-0.232093299182289,-0.149607475772629,-0.236171027393153,-0.185752347483179,-0.0897748638202149,-0.0162875903214093,-0.156621179530354,0.219129832570415
"CASP4",0.13062701119356,0.0470354323906159,-0.0413288892337792,0.149451018362799,0.2703267239281,-0.0283465864022982,-0.0434436369317533,-0.172310895506164,-0.381544896781826,-0.313259239869651,-0.169327823555268,-0.0904358979409738,-0.280313606594163,0.341700313345905
"CASP5",0.0886697689508256,0.0593977836812226,-0.0504074326608688,-0.0311657336500634,0.0564189476337281,-0.0573473226648423,-0.0717358154702742,-0.0776408654537909,-0.0920426115149972,-0.140439739452002,-0.10089477563604,0.193982832672291,0.0280841630157575,0.172958546579005
"CASP6",-0.230177373712158,0.0624268586305134,-0.163287769551435,-0.176665639858893,-0.185323628459245,-0.0591406811538103,0.0440283947120957,0.0899335890515345,0.190421435174999,0.0429539844218558,0.0635682075906579,0.172518882190571,0.0491358126456109,-0.172777348810985
"CASP7",-0.303368934515662,-0.152613463090388,-0.303440136313271,-0.549770917637921,-0.483328255668653,-0.0931519969440761,0.310939894813833,0.497995579466603,0.635611973099431,0.430850758051245,0.307686794530983,0.363467301185796,0.428536009339183,-0.623291109752915
"CASP8",-0.00974904674162629,-0.0418858515611953,-0.204384212902932,-0.0809457284008849,0.0117610600766863,0.108423735641378,0.125658153056626,0.000525302698605974,0.0258927920791761,0.0503086909428131,0.0296112400954214,0.128312381634938,0.00426587458475049,-0.0458840160877467
"CASP8AP2",-0.387499971399898,-0.244165296452645,-0.192545007272761,-0.34284875134051,-0.45708353812437,-0.111958556346415,0.437870004892393,0.489298536373374,0.648841510768497,0.518960502623378,0.168330482478447,0.0951776747317462,0.267832478997683,-0.687917324684835
"CASP9",0.478796273847696,0.140651960070875,0.110223180177334,0.274456053960212,0.287422206140618,0.0968027325278872,-0.30257396064928,-0.299130732348573,-0.447972608265673,-0.353308141641038,-0.162376790412231,-0.1162123826582,-0.298558426927234,0.4180557775823
